Accident_Index,Casualty_Reference,Date,Casualty_Severity,Casualty_Type_Category,Location_Easting_OSGR,Location_Northing_OSGR
2018140276161,2,2018-02-18,Slight,Car,435764,393238
2018140276175,1,2018-02-19,Serious,Car,439147,391489
2018140276201,1,2018-02-18,Slight,Car,435200,381193
2018140276311,1,2018-02-19,Slight,Pedestrian,438353,383217
2018140276351,2,2018-02-20,Slight,Motorcycle,430749,393378
2018140276509,1,2018-02-20,Fatal,Pedestrian,438884,386748
2018140276509,2,2018-02-20,Slight,Car,438884,386748
2018140276563,1,2018-02-21,Serious,Light goods vehicles,439337,388533
2018140276575,1,2018-02-22,Serious,Pedestrian,435775,394426
2018140276666,1,2018-02-21,Slight,Car,438849,391161
2018140276712,1,2018-02-22,Slight,Car,434975,381217
2018140276764,1,2018-02-23,Serious,Pedal Cycle,431634,382968
2018140276779,1,2018-02-23,Slight,Motorcycle,434855,386071
2018140276780,1,2018-02-22,Slight,Car,435212,386345
2018140276780,2,2018-02-22,Slight,Car,435212,386345
2018140276828,1,2018-02-23,Serious,Pedestrian,435312,386777
2018140277324,1,2018-03-07,Slight,Pedestrian,440408,385048
2018140277411,1,2018-02-12,Slight,Motorcycle,435043,387424
2018140277569,1,2018-02-22,Slight,Pedal Cycle,433843,382234
2018140277622,1,2018-02-24,Serious,Car,437554,389405
2018140277698,1,2018-02-25,Serious,Motorcycle,440933,390251
2018140277824,1,2018-02-25,Slight,Pedal Cycle,432298,388603
2018140277827,1,2018-02-25,Slight,Car,435877,387992
2018140277857,1,2018-02-24,Serious,Motorcycle,427654,398073
2018140277863,1,2018-02-01,Slight,Car,439181,391248
2018140277863,2,2018-02-01,Slight,Car,439181,391248
2018140277863,3,2018-02-01,Slight,Car,439181,391248
2018140278284,1,2018-02-24,Slight,Car,435493,385415
2018140278439,1,2018-03-17,Slight,Car,428915,398112
2018140278466,1,2018-02-28,Serious,Pedestrian,433771,388601
2018140278536,1,2018-02-28,Slight,Car,438408,390919
2018140278877,1,2018-03-01,Slight,Pedestrian,435118,397447
2018140278933,1,2018-03-22,Slight,Pedestrian,435730,387557
2018140280232,1,2018-03-03,Slight,Pedestrian,443669,381036
2018140280337,1,2018-03-04,Slight,Car,433280,391057
2018140280337,2,2018-03-04,Slight,Car,433280,391057
2018140280354,1,2018-03-06,Slight,Car,439314,387619
2018140280354,2,2018-03-06,Slight,Car,439314,387619
2018140280360,1,2018-03-06,Serious,Pedal Cycle,435249,385903
2018140280367,1,2018-03-06,Serious,Car,433819,384998
2018140280367,2,2018-03-06,Slight,Car,433819,384998
2018140280463,1,2018-03-21,Slight,Pedestrian,427207,398441
2018140280912,1,2018-03-31,Serious,Pedestrian,436261,389506
2018140281295,1,2018-03-07,Fatal,Motorcycle,435394,382704
2018140281304,1,2018-02-05,Serious,Pedal Cycle,436022,395078
2018140281406,1,2018-03-08,Serious,Car,433270,385924
2018140281451,1,2018-03-08,Serious,Pedestrian,435273,391882
2018140281560,1,2018-03-08,Serious,Motorcycle,435874,390028
2018140281590,1,2018-03-08,Slight,Car,432795,382348
2018140281607,1,2018-03-08,Slight,Car,437744,390051
2018140281607,2,2018-03-08,Serious,Car,437744,390051
2018140281851,1,2018-03-09,Slight,Pedestrian,438034,385119
2018140281948,1,2018-03-12,Slight,Pedal Cycle,439284,385656
2018140281950,1,2018-03-09,Slight,Car,430902,384216
2018140281950,2,2018-03-09,Slight,Car,430902,384216
2018140282043,1,2018-03-12,Slight,Car,440325,384468
2018140282104,1,2018-03-11,Serious,Car,436377,387754
2018140282104,2,2018-03-11,Slight,Car,436377,387754
2018140282104,3,2018-03-11,Slight,Car,436377,387754
2018140282140,1,2018-03-11,Serious,Car,438942,391385
2018140282140,2,2018-03-11,Slight,Car,438942,391385
2018140282140,3,2018-03-11,Slight,Car,438942,391385
2018140282375,1,2018-03-21,Slight,Car,433505,387035
2018140282401,1,2018-03-25,Slight,Car,435349,390793
2018140282401,2,2018-03-25,Slight,Car,435349,390793
2018140282512,1,2018-03-13,Serious,Motorcycle,436748,392108
2018140282547,1,2018-03-13,Serious,Motorcycle,434054,392636
2018140282564,1,2018-03-14,Slight,Pedestrian,439292,387533
2018140282569,1,2018-03-16,Slight,Pedestrian,434927,387100
2018140282570,1,2018-03-15,Slight,Pedal Cycle,439316,388462
2018140282580,1,2018-03-16,Slight,Car,435456,391742
2018140282580,2,2018-03-16,Slight,Car,435456,391742
2018140282584,1,2018-03-15,Slight,Pedestrian,438718,384864
2018140282602,1,2018-03-16,Serious,Pedestrian,438753,386133
2018140282610,1,2018-03-19,Slight,Pedestrian,432430,386633
2018140282610,2,2018-03-19,Slight,Pedestrian,432430,386633
2018140282808,1,2018-03-13,Serious,Car,434797,388189
2018140282924,1,2018-03-18,Slight,Car,434946,386694
2018140283153,1,2018-03-17,Slight,Car,437817,389646
2018140283153,2,2018-03-17,Slight,Car,437817,389646
2018140283153,3,2018-03-17,Slight,Car,437817,389646
2018140283225,1,2018-03-16,Serious,Bus or Coach,438474,384876
2018140283226,1,2018-03-15,Slight,Car,437284,388387
2018140283453,1,2018-03-17,Slight,Motorcycle,439461,385034
2018140283466,1,2018-03-19,Slight,Car,438753,385824
2018140283466,2,2018-03-19,Slight,Car,438753,385824
2018140283466,3,2018-03-19,Slight,Car,438753,385824
2018140283522,1,2018-03-19,Serious,Car,439812,390248
2018140283522,2,2018-03-19,Serious,Car,439812,390248
2018140283546,1,2018-03-20,Slight,Pedal Cycle,434447,386282
2018140283582,1,2018-03-20,Slight,Car,439234,391947
2018140283582,2,2018-03-20,Slight,Car,439234,391947
2018140283656,1,2018-03-20,Serious,Pedestrian,436913,390431
2018140283665,1,2018-03-27,Serious,Motorcycle,432830,385319
2018140283707,1,2018-04-06,Slight,Car,441134,386300
2018140283736,2,2018-03-20,Slight,Car,433802,396177
2018140283736,3,2018-03-20,Slight,Car,433802,396177
2018140283849,1,2018-03-19,Slight,Bus or Coach,432233,386377
2018140283905,1,2018-03-21,Slight,Car,438780,389591
2018140284012,1,2018-03-22,Serious,Pedal Cycle,432783,384761
2018140284722,1,2018-03-04,Serious,Car,433504,391516
2018140284747,1,2018-03-26,Slight,Car,436747,392455
2018140284777,1,2018-03-23,Slight,Car,435611,391727
2018140284794,1,2018-03-24,Slight,Car,435750,388104
2018140284794,2,2018-03-24,Slight,Car,435750,388104
2018140284822,1,2018-03-23,Slight,Car,433486,389803
2018140284925,1,2018-03-24,Slight,Car,440037,390603
2018140284925,2,2018-03-24,Slight,Car,440037,390603
2018140284982,1,2018-03-24,Serious,Pedestrian,433197,385754
2018140285008,1,2018-03-24,Slight,Car,436137,392510
2018140285008,2,2018-03-24,Slight,Car,436137,392510
2018140285062,1,2018-03-24,Slight,Car,436781,390437
2018140285062,2,2018-03-24,Slight,Car,436781,390437
2018140285106,1,2018-03-25,Slight,Car,436907,389053
2018140285106,2,2018-03-25,Slight,Car,436907,389053
2018140285133,1,2018-03-25,Slight,Car,439056,386744
2018140285272,1,2018-03-26,Slight,Pedestrian,443304,381973
2018140285280,1,2018-03-26,Slight,Car,433230,385742
2018140285280,2,2018-03-26,Slight,Car,433230,385742
2018140285280,3,2018-03-26,Slight,Car,433230,385742
2018140285280,4,2018-03-26,Slight,Car,433230,385742
2018140285460,1,2018-03-26,Slight,Car,439105,385500
2018140285460,2,2018-03-26,Slight,Car,439105,385500
2018140285460,3,2018-03-26,Slight,Car,439105,385500
2018140285699,1,2018-03-28,Serious,Car,434656,392412
2018140285894,1,2018-03-29,Slight,Pedestrian,438846,386367
2018140285928,1,2018-03-29,Slight,Car,435393,385665
2018140285969,1,2018-03-29,Slight,Pedal Cycle,435605,394602
2018140286169,1,2018-03-21,Slight,Pedestrian,433766,386838
2018140286841,1,2018-03-30,Serious,Pedestrian,433106,390600
2018140286848,1,2018-03-30,Slight,Car,436900,389052
2018140286848,2,2018-03-30,Slight,Car,436900,389052
2018140286859,1,2018-03-31,Serious,Pedestrian,434963,387257
2018140286903,1,2018-04-02,Slight,Car,435916,391091
2018140286908,1,2018-04-02,Slight,Car,435733,384274
2018140286960,1,2018-04-02,Slight,Car,439246,387222
2018140287033,1,2018-04-04,Slight,Car,435571,385760
2018140287175,1,2018-04-04,Slight,Car,433502,389382
2018140287209,1,2018-04-05,Slight,Car,439277,387499
2018140287323,1,2018-04-06,Serious,Car,437197,384708
2018140287588,1,2018-04-07,Slight,Pedestrian,431944,387161
2018140287641,1,2018-04-07,Slight,Car,435929,387698
2018140287641,2,2018-04-07,Slight,Car,435929,387698
2018140287641,3,2018-04-07,Slight,Car,435929,387698
2018140287704,2,2018-04-07,Slight,Car,438965,386633
2018140287956,1,2018-04-08,Slight,Car,436580,392187
2018140287956,2,2018-04-08,Slight,Car,436580,392187
2018140287961,1,2018-04-15,Slight,Car,435564,384431
2018140287979,2,2018-04-15,Serious,Car,436029,388228
2018140287979,3,2018-04-15,Serious,Car,436029,388228
2018140287979,1,2018-04-15,Slight,Car,436029,388228
2018140287999,1,2018-04-15,Slight,Car,435541,389204
2018140288042,1,2018-04-09,Slight,Pedal Cycle,432902,387613
2018140288047,1,2018-04-09,Slight,Car,434976,381217
2018140288047,2,2018-04-09,Slight,Car,434976,381217
2018140288062,1,2018-04-10,Slight,Car,437550,393810
2018140288065,1,2018-04-10,Serious,Bus or Coach,442290,384782
2018140288066,1,2018-04-10,Serious,Car,433636,386575
2018140288089,1,2018-04-11,Slight,Motorcycle,434826,388147
2018140288091,2,2018-04-12,Slight,Car,438892,389966
2018140288091,1,2018-04-12,Slight,Car,438892,389966
2018140288096,1,2018-04-12,Slight,Car,430335,379734
2018140288399,1,2018-04-13,Serious,Car,435093,381406
2018140288423,1,2018-04-13,Slight,Car,436143,392511
2018140288423,2,2018-04-13,Slight,Car,436143,392511
2018140288469,1,2018-04-14,Serious,Bus or Coach,435733,387657
2018140288693,1,2018-04-17,Slight,Car,435992,392472
2018140289085,1,2018-04-17,Slight,Car,438840,386374
2018140289085,2,2018-04-17,Slight,Car,438840,386374
2018140289112,1,2018-04-18,Serious,Car,437788,389603
2018140289153,1,2018-04-18,Slight,Car,438792,383041
2018140289177,1,2018-04-20,Slight,Car,435827,386579
2018140289177,2,2018-04-20,Slight,Car,435827,386579
2018140289187,1,2018-04-17,Slight,Pedal Cycle,432567,384625
2018140289222,1,2018-04-18,Serious,Car,NULL,NULL
2018140289313,1,2018-04-19,Serious,Car,437340,385852
2018140289417,1,2018-04-19,Slight,Pedestrian,436760,390465
2018140289535,1,2018-04-20,Slight,Motorcycle,434694,387103
2018140289564,1,2018-04-21,Slight,Car,435328,387930
2018140289687,1,2018-04-20,Slight,Car,434225,392742
2018140289930,1,2018-04-19,Slight,Bus or Coach,432830,384986
2018140290006,1,2018-04-22,Slight,Pedal Cycle,437903,385540
2018140290006,2,2018-04-22,Slight,Pedal Cycle,437903,385540
2018140290091,1,2018-04-22,Slight,Car,431265,392724
2018140290169,1,2018-05-02,Slight,Pedal Cycle,434388,383918
2018140290778,1,2018-04-23,Serious,Car,443411,384278
2018140291028,1,2018-04-24,Serious,Pedestrian,438289,383369
2018140291037,1,2018-04-25,Slight,Pedestrian,433042,389522
2018140291092,1,2018-04-25,Serious,Pedestrian,443254,382367
2018140291115,1,2018-04-25,Slight,Pedal Cycle,435229,386524
2018140291165,1,2018-04-26,Slight,Car,435453,397039
2018140291180,1,2018-04-26,Serious,Motorcycle,438388,383549
2018140291194,1,2018-04-26,Serious,Pedestrian,431806,380604
2018140291293,1,2018-04-26,Slight,Car,430768,392474
2018140291293,2,2018-04-26,Slight,Car,430768,392474
2018140291293,3,2018-04-26,Slight,Car,430768,392474
2018140291438,1,2018-04-27,Slight,Motorcycle,433044,389523
2018140291457,1,2018-04-26,Slight,Car,434872,386012
2018140291469,1,2018-04-28,Slight,Car,435294,383904
2018140291488,1,2018-04-27,Serious,Car,436861,389447
2018140291509,1,2018-04-27,Serious,Pedal Cycle,433999,386979
2018140291547,1,2018-04-28,Serious,Car,436809,386599
2018140291565,1,2018-04-28,Slight,Car,439848,390790
2018140291568,1,2018-04-29,Slight,Pedestrian,434408,387153
2018140291617,1,2018-04-28,Serious,Pedal Cycle,438749,385611
2018140291646,1,2018-04-29,Slight,Car,439091,386805
2018140291646,2,2018-04-29,Slight,Car,439091,386805
2018140291646,3,2018-04-29,Slight,Car,439091,386805
2018140291646,4,2018-04-29,Slight,Car,439091,386805
2018140291646,5,2018-04-29,Slight,Car,439091,386805
2018140291646,6,2018-04-29,Slight,Car,439091,386805
2018140291690,1,2018-04-29,Slight,Car,444050,383068
2018140291690,2,2018-04-29,Slight,Car,444050,383068
2018140291691,1,2018-04-29,Serious,Pedal Cycle,433196,385741
2018140291954,1,2018-04-30,Slight,Pedestrian,435590,387487
2018140291987,1,2018-04-30,Serious,Pedestrian,439584,387663
2018140291989,1,2018-05-01,Serious,Pedestrian,436590,390787
2018140292001,1,2018-05-01,Serious,Motorcycle,434713,384348
2018140292008,1,2018-04-30,Slight,Car,435955,386082
2018140292010,1,2018-05-01,Slight,Bus or Coach,437353,383214
2018140292037,1,2018-05-01,Slight,Car,435317,387767
2018140292047,1,2018-05-02,Slight,Pedestrian,439208,387520
2018140292508,1,2018-04-30,Slight,Bus or Coach,439254,382882
2018140292627,1,2018-05-02,Slight,Car,435123,391418
2018140292627,2,2018-05-02,Serious,Car,435123,391418
2018140292627,3,2018-05-02,Slight,Car,435123,391418
2018140292672,1,2018-05-03,Serious,Motorcycle,435793,386330
2018140292706,1,2018-05-02,Slight,Pedestrian,435756,386773
2018140292718,1,2018-05-03,Slight,Car,439032,386727
2018140292718,2,2018-05-03,Slight,Car,439032,386727
2018140292852,1,2018-05-05,Slight,Car,429138,386294
2018140292978,1,2018-05-04,Slight,Car,434988,388002
2018140293027,1,2018-05-05,Slight,Car,438151,389967
2018140293095,1,2018-05-04,Slight,Car,438760,385691
2018140293102,1,2018-05-05,Slight,Car,438738,385842
2018140293102,2,2018-05-05,Slight,Car,438738,385842
2018140293115,1,2018-05-04,Serious,Bus or Coach,435576,395991
2018140293141,1,2018-05-06,Slight,Car,435478,396259
2018140293141,2,2018-05-06,Slight,Pedal Cycle,435478,396259
2018140293700,1,2018-05-08,Slight,Car,442479,382917
2018140293700,2,2018-05-08,Serious,Car,442479,382917
2018140293983,1,2018-05-08,Slight,Car,440805,386265
2018140293983,2,2018-05-08,Slight,Car,440805,386265
2018140293983,3,2018-05-08,Slight,Car,440805,386265
2018140294111,1,2018-05-10,Slight,Pedestrian,441891,385710
2018140294567,1,2018-05-19,Fatal,Car,432523,381960
2018140294593,1,2018-05-09,Slight,Car,436236,387872
2018140294662,1,2018-02-18,Slight,Car,439584,385129
2018140294687,1,2018-05-09,Serious,Motorcycle,429841,381994
2018140294698,1,2018-05-09,Slight,Pedestrian,436987,383189
2018140294724,1,2018-05-10,Slight,Car,436103,388582
2018140294724,2,2018-05-10,Slight,Car,436103,388582
2018140294839,1,2018-05-10,Slight,Motorcycle,431201,392799
2018140294873,1,2018-05-10,Serious,Car,439637,386415
2018140294883,1,2018-05-10,Slight,Motorcycle,428056,398274
2018140294914,1,2018-05-10,Slight,Car,438841,383885
2018140294942,1,2018-05-11,Slight,Car,430810,379809
2018140294998,1,2018-05-12,Slight,Pedal Cycle,432578,389421
2018140295121,1,2018-05-14,Slight,Motorcycle,438202,389194
2018140295128,1,2018-05-11,Serious,Car,435883,387142
2018140295151,1,2018-05-12,Slight,Pedestrian,435451,396267
2018140295270,1,2018-05-15,Slight,Pedestrian,432815,387417
2018140295340,1,2018-05-13,Slight,Pedestrian,434936,387328
2018140295372,1,2018-05-14,Slight,Pedestrian,439086,386771
2018140295375,1,2018-05-15,Slight,Motorcycle,432170,382658
2018140295392,1,2018-05-15,Serious,Pedestrian,432048,386117
2018140295433,1,2018-05-15,Slight,Pedal Cycle,434066,387050
2018140295466,1,2018-05-15,Serious,Car,438794,391998
2018140295773,1,2018-05-17,Slight,Pedal Cycle,434067,387051
2018140295883,1,2018-05-17,Slight,Car,434790,393356
2018140295883,2,2018-05-17,Serious,Car,434790,393356
2018140295999,1,2018-05-17,Serious,Motorcycle,433205,396193
2018140296033,1,2018-05-17,Slight,Motorcycle,435050,381532
2018140296052,1,2018-05-17,Slight,Car,435982,387577
2018140296070,1,2018-05-17,Slight,Pedestrian,435057,386347
2018140296300,1,2018-05-18,Serious,Car,436664,389231
2018140296300,2,2018-05-18,Serious,Car,436664,389231
2018140296300,3,2018-05-18,Serious,Car,436664,389231
2018140296645,1,2018-05-20,Slight,Car,439868,390965
2018140296699,1,2018-05-17,Serious,Car,434127,391555
2018140296699,3,2018-05-17,Slight,Car,434127,391555
2018140296699,2,2018-05-17,Serious,Car,434127,391555
2018140296721,1,2018-05-18,Serious,Car,437083,389836
2018140296797,1,2018-05-19,Slight,Pedal Cycle,435873,390324
2018140296824,1,2018-05-18,Slight,Pedal Cycle,433775,386816
2018140296828,1,2018-05-19,Slight,Pedestrian,443673,381561
2018140296859,1,2018-05-18,Serious,Bus or Coach,435605,387459
2018140296869,1,2018-05-18,Serious,Pedal Cycle,431529,385896
2018140296976,1,2018-05-18,Slight,Motorcycle,438827,390852
2018140296999,1,2018-05-20,Serious,Pedestrian,434584,386443
2018140297079,1,2018-05-21,Slight,Car,434555,388484
2018140297079,2,2018-05-21,Slight,Car,434555,388484
2018140297079,3,2018-05-21,Serious,Car,434555,388484
2018140297194,1,2018-05-21,Slight,Car,436981,392387
2018140297194,2,2018-05-21,Slight,Car,436981,392387
2018140297259,1,2018-05-21,Slight,Pedal Cycle,432399,389454
2018140297377,1,2018-05-21,Slight,Bus or Coach,435083,386573
2018140297377,2,2018-05-21,Slight,Bus or Coach,435083,386573
2018140297397,1,2018-05-22,Slight,Motorcycle,438702,386444
2018140297492,1,2018-05-22,Slight,Car,436221,388205
2018140297620,1,2018-05-23,Slight,Car,431375,387160
2018140297649,1,2018-05-22,Slight,Car,434396,387398
2018140297649,2,2018-05-22,Slight,Car,434396,387398
2018140297651,1,2018-05-22,Slight,Bus or Coach,435154,381254
2018140297738,1,2018-05-22,Slight,Pedal Cycle,440681,384879
2018140298194,1,2018-05-26,Fatal,Pedestrian,433801,389653
2018140298297,1,2018-05-25,Serious,Pedal Cycle,434638,387151
2018140298321,1,2018-05-25,Slight,Pedestrian,435594,387345
2018140298371,1,2018-05-25,Slight,Car,437288,391894
2018140298371,2,2018-05-25,Slight,Car,437288,391894
2018140298396,1,2018-05-25,Slight,Car,426629,380232
2018140298465,1,2018-05-26,Slight,Car,436908,389059
2018140298465,2,2018-05-26,Slight,Car,436908,389059
2018140298465,3,2018-05-26,Slight,Car,436908,389059
2018140298652,1,2018-05-26,Slight,Light goods vehicles,437345,392735
2018140298755,1,2018-05-27,Slight,Car,435538,389225
2018140298949,1,2018-05-28,Slight,Motorcycle,435327,387760
2018140299022,1,2018-05-28,Slight,Pedestrian,434362,392593
2018140299047,1,2018-05-25,Slight,Car,443706,382780
2018140299106,1,2018-05-31,Slight,Car,436741,386502
2018140299247,1,2018-05-24,Slight,Pedestrian,443527,381391
2018140299514,1,2018-05-31,Slight,Car,427300,398033
2018140299690,1,2018-05-26,Slight,Car,441833,381694
2018140299815,1,2018-06-01,Slight,Car,435204,386335
2018140299853,1,2018-06-03,Serious,Car,438430,383913
2018140299862,1,2018-06-02,Slight,Pedal Cycle,435894,391081
2018140299876,1,2018-06-03,Serious,Motorcycle,443056,382106
2018140299882,1,2018-06-02,Slight,Car,435671,389126
2018140299882,2,2018-06-02,Slight,Car,435671,389126
2018140299923,1,2018-06-02,Slight,Pedestrian,434429,386343
2018140299930,1,2018-06-02,Serious,Pedestrian,436140,388602
2018140300280,1,2018-06-01,Serious,Car,442470,381276
2018140300306,1,2018-06-04,Slight,Pedestrian,432157,386950
2018140300334,1,2018-06-04,Slight,Pedestrian,435122,391969
2018140300346,1,2018-06-04,Serious,Pedestrian,434671,391429
2018140300357,1,2018-06-03,Slight,Car,433649,382618
2018140300460,1,2018-05-30,Slight,Car,438825,390636
2018140300460,2,2018-05-30,Slight,Car,438825,390636
2018140300530,1,2018-06-05,Slight,Car,443733,382202
2018140300530,2,2018-06-05,Slight,Car,443733,382202
2018140300559,1,2018-06-05,Serious,Car,435571,391736
2018140300559,2,2018-06-05,Serious,Car,435571,391736
2018140300559,3,2018-06-05,Slight,Car,435571,391736
2018140300559,4,2018-06-05,Serious,Car,435571,391736
2018140300559,5,2018-06-05,Slight,Car,435571,391736
2018140300559,6,2018-06-05,Slight,Car,435571,391736
2018140300634,1,2018-06-05,Serious,Pedestrian,435193,390208
2018140300672,1,2018-06-05,Serious,Pedestrian,433250,390488
